minutes,name,location
19:55,Brittney Brooks DVM,dairy
19:55,Darlene Mendez,checkout
19:55,Deanna Ross,fruit
19:55,Jennifer Martin,fruit
19:55,Madeline Taylor,drinks
19:56,Jason Bailey,fruit
19:56,Lori Davis,drinks
19:56,Susan Blackwell,fruit
19:56,Stephen Morris,dairy
19:56,Brittney Brooks DVM,dairy
19:56,Deanna Ross,fruit
19:56,Jennifer Martin,spices
19:56,Madeline Taylor,spices
19:56,Stephanie Silva,entrance
19:56,Melvin Kelley,entrance
19:57,Jason Bailey,fruit
19:57,Lori Davis,checkout
19:57,Susan Blackwell,fruit
19:57,Stephen Morris,checkout
19:57,Brittney Brooks DVM,dairy
19:57,Deanna Ross,checkout
19:57,Jennifer Martin,drinks
19:57,Madeline Taylor,spices
19:57,Stephanie Silva,fruit
19:57,Melvin Kelley,fruit
19:57,Elizabeth Johnston,entrance
19:58,Jason Bailey,drinks
19:58,Susan Blackwell,fruit
19:58,Brittney Brooks DVM,dairy
19:58,Jennifer Martin,drinks
19:58,Madeline Taylor,fruit
19:58,Stephanie Silva,spices
19:58,Melvin Kelley,fruit
19:58,Elizabeth Johnston,fruit
19:59,Jason Bailey,spices
19:59,Susan Blackwell,drinks
19:59,Brittney Brooks DVM,dairy
19:59,Jennifer Martin,fruit
19:59,Madeline Taylor,fruit
19:59,Stephanie Silva,drinks
19:59,Melvin Kelley,checkout
19:59,Elizabeth Johnston,spices
19:59,Ashley Henry,entrance
19:59,Tiffany Roy,entrance
20:00,Jason Bailey,drinks
20:00,Susan Blackwell,drinks
20:00,Brittney Brooks DVM,dairy
20:00,Jennifer Martin,checkout
20:00,Madeline Taylor,checkout
20:00,Stephanie Silva,drinks
20:00,Elizabeth Johnston,spices
20:00,Ashley Henry,fruit
20:00,Tiffany Roy,dairy
20:00,Roy Hall,entrance
20:00,James Chen,entrance
20:01,Jason Bailey,drinks
20:01,Susan Blackwell,drinks
20:01,Brittney Brooks DVM,drinks
20:01,Stephanie Silva,spices
20:01,Elizabeth Johnston,dairy
20:01,Ashley Henry,fruit
20:01,Tiffany Roy,fruit
20:01,Roy Hall,fruit
20:01,James Chen,drinks
20:02,Jason Bailey,drinks
20:02,Susan Blackwell,drinks
20:02,Brittney Brooks DVM,drinks
20:02,Stephanie Silva,checkout
20:02,Elizabeth Johnston,checkout
20:02,Ashley Henry,checkout
20:02,Tiffany Roy,fruit
20:02,Roy Hall,checkout
20:02,James Chen,checkout
20:02,Gary Clark,entrance
20:02,Stephanie Gaines,entrance
20:03,Jason Bailey,drinks
20:03,Susan Blackwell,checkout
20:03,Brittney Brooks DVM,checkout
20:03,Tiffany Roy,fruit
20:03,Gary Clark,drinks
20:03,Stephanie Gaines,drinks
20:03,Jeffrey Miller,entrance
20:03,Rebecca Wilkins,entrance
20:04,Jason Bailey,checkout
20:04,Tiffany Roy,fruit
20:04,Gary Clark,spices
20:04,Stephanie Gaines,drinks
20:04,Jeffrey Miller,dairy
20:04,Rebecca Wilkins,spices
20:05,Tiffany Roy,spices
20:05,Gary Clark,spices
20:05,Stephanie Gaines,checkout
20:05,Jeffrey Miller,dairy
20:05,Rebecca Wilkins,spices
20:05,Ronald Peterson,entrance
20:05,Aaron Miles,entrance
20:06,Tiffany Roy,dairy
20:06,Gary Clark,checkout
20:06,Jeffrey Miller,drinks
20:06,Rebecca Wilkins,drinks
20:06,Ronald Peterson,fruit
20:06,Aaron Miles,drinks
20:07,Tiffany Roy,checkout
20:07,Jeffrey Miller,drinks
20:07,Rebecca Wilkins,fruit
20:07,Ronald Peterson,checkout
20:07,Aaron Miles,drinks
20:07,Mrs. Jacqueline Taylor,entrance
20:08,Jeffrey Miller,fruit
20:08,Rebecca Wilkins,checkout
20:08,Aaron Miles,drinks
20:08,Mrs. Jacqueline Taylor,fruit
20:09,Jeffrey Miller,checkout
20:09,Aaron Miles,drinks
20:09,Mrs. Jacqueline Taylor,fruit
20:09,Veronica Smith,entrance
20:09,Lisa Lowe,entrance
20:10,Aaron Miles,drinks
20:10,Mrs. Jacqueline Taylor,drinks
20:10,Veronica Smith,fruit
20:10,Lisa Lowe,spices
20:10,Veronica Graham,entrance
20:10,Elizabeth Mendoza,entrance
20:11,Aaron Miles,drinks
20:11,Mrs. Jacqueline Taylor,spices
20:11,Veronica Smith,fruit
20:11,Lisa Lowe,spices
20:11,Veronica Graham,dairy
20:11,Elizabeth Mendoza,dairy
20:11,Tammy Jimenez,entrance
20:12,Aaron Miles,drinks
20:12,Mrs. Jacqueline Taylor,spices
20:12,Veronica Smith,fruit
20:12,Lisa Lowe,dairy
20:12,Veronica Graham,checkout
20:12,Elizabeth Mendoza,fruit
20:12,Tammy Jimenez,dairy
20:12,Katelyn Phillips,entrance
20:12,Amy Johnson,entrance
20:13,Aaron Miles,fruit
20:13,Mrs. Jacqueline Taylor,spices
20:13,Veronica Smith,dairy
20:13,Lisa Lowe,dairy
20:13,Elizabeth Mendoza,checkout
20:13,Tammy Jimenez,dairy
20:13,Katelyn Phillips,fruit
20:13,Amy Johnson,spices
20:13,Kyle Jenkins,entrance
20:14,Aaron Miles,checkout
20:14,Mrs. Jacqueline Taylor,spices
20:14,Veronica Smith,dairy
20:14,Lisa Lowe,dairy
20:14,Tammy Jimenez,dairy
20:14,Katelyn Phillips,fruit
20:14,Amy Johnson,spices
20:14,Kyle Jenkins,drinks
20:14,Mary Robles,entrance
20:15,Mrs. Jacqueline Taylor,fruit
20:15,Veronica Smith,dairy
20:15,Lisa Lowe,dairy
20:15,Tammy Jimenez,dairy
20:15,Katelyn Phillips,spices
20:15,Amy Johnson,dairy
20:15,Kyle Jenkins,fruit
20:15,Mary Robles,fruit
20:16,Mrs. Jacqueline Taylor,dairy
20:16,Veronica Smith,dairy
20:16,Lisa Lowe,dairy
20:16,Tammy Jimenez,dairy
20:16,Katelyn Phillips,dairy
20:16,Amy Johnson,dairy
20:16,Kyle Jenkins,dairy
20:16,Mary Robles,checkout
20:16,Roy Glenn,entrance
20:16,Kimberly Ramsey,entrance
20:17,Mrs. Jacqueline Taylor,dairy
20:17,Veronica Smith,dairy
20:17,Lisa Lowe,dairy
20:17,Tammy Jimenez,dairy
20:17,Katelyn Phillips,dairy
20:17,Amy Johnson,dairy
20:17,Kyle Jenkins,dairy
20:17,Roy Glenn,dairy
20:17,Kimberly Ramsey,fruit
20:17,William Travis,entrance
20:17,Michael Sellers,entrance
20:18,Mrs. Jacqueline Taylor,fruit
20:18,Veronica Smith,checkout
20:18,Lisa Lowe,dairy
20:18,Tammy Jimenez,checkout
20:18,Katelyn Phillips,dairy
20:18,Amy Johnson,dairy
20:18,Kyle Jenkins,dairy
20:18,Roy Glenn,dairy
20:18,Kimberly Ramsey,checkout
20:18,William Travis,drinks
20:18,Michael Sellers,dairy
20:18,Douglas Johnson,entrance
20:19,Mrs. Jacqueline Taylor,checkout
20:19,Lisa Lowe,fruit
20:19,Katelyn Phillips,drinks
20:19,Amy Johnson,dairy
20:19,Kyle Jenkins,checkout
20:19,Roy Glenn,dairy
20:19,William Travis,drinks
20:19,Michael Sellers,dairy
20:19,Douglas Johnson,dairy
20:19,Amanda Liu,entrance
20:19,Alyssa Harvey,entrance
20:20,Lisa Lowe,fruit
20:20,Katelyn Phillips,drinks
20:20,Amy Johnson,fruit
20:20,Roy Glenn,dairy
20:20,William Travis,drinks
20:20,Michael Sellers,dairy
20:20,Douglas Johnson,dairy
20:20,Amanda Liu,dairy
20:20,Alyssa Harvey,fruit
20:20,Bruce Todd,entrance
20:20,Peter Price,entrance
20:21,Lisa Lowe,fruit
20:21,Katelyn Phillips,drinks
20:21,Amy Johnson,checkout
20:21,Roy Glenn,dairy
20:21,William Travis,fruit
20:21,Michael Sellers,dairy
20:21,Douglas Johnson,dairy
20:21,Amanda Liu,dairy
20:21,Alyssa Harvey,checkout
20:21,Bruce Todd,spices
20:21,Peter Price,fruit
20:22,Lisa Lowe,spices
20:22,Katelyn Phillips,checkout
20:22,Roy Glenn,dairy
20:22,William Travis,checkout
20:22,Michael Sellers,dairy
20:22,Douglas Johnson,dairy
20:22,Amanda Liu,spices
20:22,Bruce Todd,spices
20:22,Peter Price,fruit
20:23,Lisa Lowe,spices
20:23,Roy Glenn,dairy
20:23,Michael Sellers,drinks
20:23,Douglas Johnson,drinks
20:23,Amanda Liu,dairy
20:23,Bruce Todd,spices
20:23,Peter Price,fruit
20:24,Lisa Lowe,drinks
20:24,Roy Glenn,dairy
20:24,Michael Sellers,drinks
20:24,Douglas Johnson,drinks
20:24,Amanda Liu,spices
20:24,Bruce Todd,drinks
20:24,Peter Price,fruit
20:25,Lisa Lowe,checkout
20:25,Roy Glenn,dairy
20:25,Michael Sellers,drinks
20:25,Douglas Johnson,drinks
20:25,Amanda Liu,spices
20:25,Bruce Todd,drinks
20:25,Peter Price,dairy
20:25,Christina Jones,entrance
20:26,Roy Glenn,dairy
20:26,Michael Sellers,checkout
20:26,Douglas Johnson,drinks
20:26,Amanda Liu,spices
20:26,Bruce Todd,drinks
20:26,Peter Price,dairy
20:26,Christina Jones,fruit
20:26,Susan Smith,entrance
20:26,Joyce Reynolds,entrance
20:27,Roy Glenn,dairy
20:27,Douglas Johnson,checkout
20:27,Amanda Liu,dairy
20:27,Bruce Todd,checkout
20:27,Peter Price,checkout
20:27,Christina Jones,checkout
20:27,Susan Smith,drinks
20:27,Joyce Reynolds,spices
20:28,Roy Glenn,checkout
20:28,Amanda Liu,checkout
20:28,Susan Smith,checkout
20:28,Joyce Reynolds,fruit
20:29,Joyce Reynolds,fruit
20:29,Heidi Gonzalez,entrance
20:29,David Mitchell,entrance
20:30,Joyce Reynolds,checkout
20:30,Heidi Gonzalez,spices
20:30,David Mitchell,drinks
20:30,Jaclyn Green,entrance
20:31,Heidi Gonzalez,spices
20:31,David Mitchell,spices
20:31,Jaclyn Green,spices
20:31,Amber Quinn,entrance
20:32,Heidi Gonzalez,drinks
20:32,David Mitchell,spices
20:32,Jaclyn Green,spices
20:32,Amber Quinn,fruit
20:32,Olivia Reid,entrance
20:33,Heidi Gonzalez,drinks
20:33,David Mitchell,checkout
20:33,Jaclyn Green,dairy
20:33,Amber Quinn,checkout
20:33,Olivia Reid,dairy
20:33,Joel Hickman,entrance
20:34,Heidi Gonzalez,drinks
20:34,Jaclyn Green,drinks
20:34,Olivia Reid,dairy
20:34,Joel Hickman,drinks
20:34,Michelle Leon,entrance
20:34,Steven Warren,entrance
20:35,Heidi Gonzalez,drinks
20:35,Jaclyn Green,drinks
20:35,Olivia Reid,dairy
20:35,Joel Hickman,drinks
20:35,Michelle Leon,spices
20:35,Steven Warren,dairy
20:36,Heidi Gonzalez,checkout
20:36,Jaclyn Green,drinks
20:36,Olivia Reid,dairy
20:36,Joel Hickman,spices
20:36,Michelle Leon,drinks
20:36,Steven Warren,dairy
20:36,Christopher Gibson,entrance
20:36,Ryan Tran,entrance
20:37,Jaclyn Green,fruit
20:37,Olivia Reid,dairy
20:37,Joel Hickman,checkout
20:37,Michelle Leon,drinks
20:37,Steven Warren,dairy
20:37,Christopher Gibson,dairy
20:37,Ryan Tran,fruit
20:37,Mrs. Gabrielle Ward,entrance
20:38,Jaclyn Green,checkout
20:38,Olivia Reid,dairy
20:38,Michelle Leon,drinks
20:38,Steven Warren,dairy
20:38,Christopher Gibson,drinks
20:38,Ryan Tran,checkout
20:38,Mrs. Gabrielle Ward,spices
20:38,Janet Sullivan,entrance
20:38,Lauren Harvey,entrance
20:39,Olivia Reid,dairy
20:39,Michelle Leon,drinks
20:39,Steven Warren,dairy
20:39,Christopher Gibson,drinks
20:39,Mrs. Gabrielle Ward,fruit
20:39,Janet Sullivan,drinks
20:39,Lauren Harvey,spices
20:40,Olivia Reid,dairy
20:40,Michelle Leon,drinks
20:40,Steven Warren,checkout
20:40,Christopher Gibson,drinks
20:40,Mrs. Gabrielle Ward,fruit
20:40,Janet Sullivan,drinks
20:40,Lauren Harvey,spices
20:40,Richard Prince,entrance
20:40,Michael Bass,entrance
20:41,Olivia Reid,checkout
20:41,Michelle Leon,drinks
20:41,Christopher Gibson,checkout
20:41,Mrs. Gabrielle Ward,fruit
20:41,Janet Sullivan,checkout
20:41,Lauren Harvey,spices
20:41,Richard Prince,dairy
20:41,Michael Bass,fruit
20:42,Michelle Leon,drinks
20:42,Mrs. Gabrielle Ward,fruit
20:42,Lauren Harvey,dairy
20:42,Richard Prince,dairy
20:42,Michael Bass,drinks
20:43,Michelle Leon,fruit
20:43,Mrs. Gabrielle Ward,checkout
20:43,Lauren Harvey,dairy
20:43,Richard Prince,dairy
20:43,Michael Bass,checkout
20:43,Amanda Murphy,entrance
20:43,Bruce Lyons,entrance
20:44,Michelle Leon,dairy
20:44,Lauren Harvey,drinks
20:44,Richard Prince,spices
20:44,Amanda Murphy,fruit
20:44,Bruce Lyons,dairy
20:44,Cathy Ashley,entrance
20:45,Michelle Leon,dairy
20:45,Lauren Harvey,checkout
20:45,Richard Prince,dairy
20:45,Amanda Murphy,checkout
20:45,Bruce Lyons,dairy
20:45,Cathy Ashley,spices
20:45,Keith Davis,entrance
20:45,Brett Knight,entrance
20:46,Michelle Leon,checkout
20:46,Richard Prince,dairy
20:46,Bruce Lyons,dairy
20:46,Cathy Ashley,fruit
20:46,Keith Davis,dairy
20:46,Brett Knight,dairy
20:47,Richard Prince,dairy
20:47,Bruce Lyons,dairy
20:47,Cathy Ashley,fruit
20:47,Keith Davis,dairy
20:47,Brett Knight,dairy
20:48,Richard Prince,dairy
20:48,Bruce Lyons,dairy
20:48,Cathy Ashley,fruit
20:48,Keith Davis,dairy
20:48,Brett Knight,dairy
20:48,Alexa Brown,entrance
20:49,Richard Prince,dairy
20:49,Bruce Lyons,dairy
20:49,Cathy Ashley,checkout
20:49,Keith Davis,dairy
20:49,Brett Knight,checkout
20:49,Alexa Brown,dairy
20:49,Ronald Lee,entrance
20:49,Carol Burns,entrance
20:50,Richard Prince,checkout
20:50,Bruce Lyons,fruit
20:50,Keith Davis,dairy
20:50,Alexa Brown,drinks
20:50,Ronald Lee,fruit
20:50,Carol Burns,spices
20:50,Kendra Henry,entrance
20:50,Ashley Fox,entrance
20:51,Bruce Lyons,fruit
20:51,Keith Davis,dairy
20:51,Alexa Brown,drinks
20:51,Ronald Lee,fruit
20:51,Carol Burns,spices
20:51,Kendra Henry,fruit
20:51,Ashley Fox,dairy
20:51,Renee Randall,entrance
20:51,Laura Roberts,entrance
20:52,Bruce Lyons,checkout
20:52,Keith Davis,dairy
20:52,Alexa Brown,checkout
20:52,Ronald Lee,fruit
20:52,Carol Burns,spices
20:52,Kendra Henry,drinks
20:52,Ashley Fox,dairy
20:52,Renee Randall,dairy
20:52,Laura Roberts,dairy
20:52,Katie Maxwell,entrance
20:53,Keith Davis,checkout
20:53,Ronald Lee,checkout
20:53,Carol Burns,spices
20:53,Kendra Henry,drinks
20:53,Ashley Fox,dairy
20:53,Renee Randall,dairy
20:53,Laura Roberts,dairy
20:53,Katie Maxwell,spices
20:54,Carol Burns,spices
20:54,Kendra Henry,drinks
20:54,Ashley Fox,dairy
20:54,Renee Randall,dairy
20:54,Laura Roberts,dairy
20:54,Katie Maxwell,dairy
20:55,Carol Burns,dairy
20:55,Kendra Henry,checkout
20:55,Ashley Fox,dairy
20:55,Renee Randall,dairy
20:55,Laura Roberts,fruit
20:55,Katie Maxwell,checkout
20:55,Lisa Morrison,entrance
20:56,Carol Burns,dairy
20:56,Ashley Fox,dairy
20:56,Renee Randall,checkout
20:56,Laura Roberts,checkout
20:56,Lisa Morrison,spices
20:56,Jamie Holt,entrance
20:56,Brandy Larson,entrance
20:57,Carol Burns,dairy
20:57,Ashley Fox,dairy
20:57,Lisa Morrison,spices
20:57,Jamie Holt,dairy
20:57,Brandy Larson,fruit
20:58,Carol Burns,dairy
20:58,Ashley Fox,dairy
20:58,Lisa Morrison,drinks
20:58,Jamie Holt,checkout
20:58,Brandy Larson,fruit
20:59,Carol Burns,dairy
20:59,Ashley Fox,dairy
20:59,Lisa Morrison,checkout
20:59,Brandy Larson,fruit
20:59,Tammy Harvey,entrance
20:59,Miss Cynthia Williams,entrance
21:00,Carol Burns,dairy
21:00,Ashley Fox,dairy
21:00,Brandy Larson,fruit
21:00,Tammy Harvey,dairy
21:00,Miss Cynthia Williams,fruit
21:00,Joseph Moore,entrance
21:00,Joshua Haney,entrance
21:01,Carol Burns,fruit
21:01,Ashley Fox,dairy
21:01,Brandy Larson,fruit
21:01,Tammy Harvey,checkout
21:01,Miss Cynthia Williams,fruit
21:01,Joseph Moore,drinks
21:01,Joshua Haney,dairy
21:01,Jessica Sanders,entrance
21:01,Matthew Parsons,entrance
21:02,Carol Burns,fruit
21:02,Ashley Fox,drinks
21:02,Brandy Larson,fruit
21:02,Miss Cynthia Williams,checkout
21:02,Joseph Moore,drinks
21:02,Joshua Haney,dairy
21:02,Jessica Sanders,spices
21:02,Matthew Parsons,fruit
21:02,Shannon Herman,entrance
21:02,Frank Davis,entrance
21:03,Carol Burns,fruit
21:03,Ashley Fox,drinks
21:03,Brandy Larson,fruit
21:03,Joseph Moore,drinks
21:03,Joshua Haney,dairy
21:03,Jessica Sanders,drinks
21:03,Matthew Parsons,fruit
21:03,Shannon Herman,dairy
21:03,Frank Davis,dairy
21:03,Anthony King,entrance
21:04,Carol Burns,dairy
21:04,Ashley Fox,fruit
21:04,Brandy Larson,spices
21:04,Joseph Moore,drinks
21:04,Joshua Haney,fruit
21:04,Jessica Sanders,drinks
21:04,Matthew Parsons,drinks
21:04,Shannon Herman,checkout
21:04,Frank Davis,dairy
21:04,Anthony King,spices
21:05,Carol Burns,dairy
21:05,Ashley Fox,checkout
21:05,Brandy Larson,dairy
21:05,Joseph Moore,checkout
21:05,Joshua Haney,fruit
21:05,Jessica Sanders,drinks
21:05,Matthew Parsons,drinks
21:05,Frank Davis,dairy
21:05,Anthony King,spices
21:05,Alicia Williams,entrance
21:06,Carol Burns,dairy
21:06,Brandy Larson,dairy
21:06,Joshua Haney,fruit
21:06,Jessica Sanders,drinks
21:06,Matthew Parsons,checkout
21:06,Frank Davis,spices
21:06,Anthony King,spices
21:06,Alicia Williams,fruit
21:06,Mario Morrison,entrance
21:06,Michael Soto,entrance
21:07,Carol Burns,dairy
21:07,Brandy Larson,dairy
21:07,Joshua Haney,checkout
21:07,Jessica Sanders,checkout
21:07,Frank Davis,spices
21:07,Anthony King,spices
21:07,Alicia Williams,fruit
21:07,Mario Morrison,fruit
21:07,Michael Soto,fruit
21:07,Miranda Porter,entrance
21:07,Kimberly Booker,entrance
21:08,Carol Burns,dairy
21:08,Brandy Larson,drinks
21:08,Frank Davis,fruit
21:08,Anthony King,checkout
21:08,Alicia Williams,checkout
21:08,Mario Morrison,fruit
21:08,Michael Soto,fruit
21:08,Miranda Porter,fruit
21:08,Kimberly Booker,fruit
21:08,Gregory White,entrance
21:09,Carol Burns,dairy
21:09,Brandy Larson,checkout
21:09,Frank Davis,fruit
21:09,Mario Morrison,fruit
21:09,Michael Soto,checkout
21:09,Miranda Porter,checkout
21:09,Kimberly Booker,fruit
21:09,Gregory White,dairy
21:09,Elijah Ramsey,entrance
21:09,Kimberly Ruiz,entrance
21:10,Carol Burns,dairy
21:10,Frank Davis,checkout
21:10,Mario Morrison,fruit
21:10,Kimberly Booker,drinks
21:10,Gregory White,dairy
21:10,Elijah Ramsey,fruit
21:10,Kimberly Ruiz,dairy
21:11,Carol Burns,dairy
21:11,Mario Morrison,spices
21:11,Kimberly Booker,drinks
21:11,Gregory White,dairy
21:11,Elijah Ramsey,checkout
21:11,Kimberly Ruiz,checkout
21:12,Carol Burns,dairy
21:12,Mario Morrison,drinks
21:12,Kimberly Booker,drinks
21:12,Gregory White,fruit
21:13,Carol Burns,drinks
21:13,Mario Morrison,checkout
21:13,Kimberly Booker,drinks
21:13,Gregory White,spices
21:13,Lisa Thompson,entrance
21:13,Russell Russell,entrance
21:14,Carol Burns,drinks
21:14,Kimberly Booker,drinks
21:14,Gregory White,spices
21:14,Lisa Thompson,spices
21:14,Russell Russell,dairy
21:14,Kendra Figueroa,entrance
21:14,David Myers,entrance
21:15,Carol Burns,drinks
21:15,Kimberly Booker,checkout
21:15,Gregory White,fruit
21:15,Lisa Thompson,spices
21:15,Russell Russell,dairy
21:15,Kendra Figueroa,spices
21:15,David Myers,fruit
21:16,Carol Burns,drinks
21:16,Gregory White,fruit
21:16,Lisa Thompson,dairy
21:16,Russell Russell,dairy
21:16,Kendra Figueroa,dairy
21:16,David Myers,fruit
21:16,Michele Hart,entrance
21:17,Carol Burns,checkout
21:17,Gregory White,fruit
21:17,Lisa Thompson,checkout
21:17,Russell Russell,dairy
21:17,Kendra Figueroa,dairy
21:17,David Myers,drinks
21:17,Michele Hart,fruit
21:18,Gregory White,checkout
21:18,Russell Russell,dairy
21:18,Kendra Figueroa,spices
21:18,David Myers,checkout
21:18,Michele Hart,drinks
21:19,Russell Russell,dairy
21:19,Kendra Figueroa,spices
21:19,Michele Hart,drinks
21:19,Leslie Johnston,entrance
21:20,Russell Russell,checkout
21:20,Kendra Figueroa,checkout
21:20,Michele Hart,fruit
21:20,Leslie Johnston,fruit
21:20,Christopher Hanson,entrance
21:21,Michele Hart,fruit
21:21,Leslie Johnston,fruit
21:21,Christopher Hanson,dairy
21:21,April Rose,entrance
21:22,Michele Hart,fruit
21:22,Leslie Johnston,fruit
21:22,Christopher Hanson,dairy
21:22,April Rose,fruit
21:22,Heidi Bowman,entrance
21:23,Michele Hart,fruit
21:23,Leslie Johnston,fruit
21:23,Christopher Hanson,fruit
21:23,April Rose,fruit
21:23,Heidi Bowman,drinks
21:24,Michele Hart,checkout
21:24,Leslie Johnston,fruit
21:24,Christopher Hanson,checkout
21:24,April Rose,fruit
21:24,Heidi Bowman,drinks
21:24,Wendy Jones,entrance
21:24,James Jackson,entrance
21:25,Leslie Johnston,fruit
21:25,April Rose,fruit
21:25,Heidi Bowman,checkout
21:25,Wendy Jones,fruit
21:25,James Jackson,dairy
21:25,Charles Richards,entrance
21:25,Timothy Wilson,entrance
21:26,Leslie Johnston,fruit
21:26,April Rose,fruit
21:26,Wendy Jones,fruit
21:26,James Jackson,dairy
21:26,Charles Richards,fruit
21:26,Timothy Wilson,fruit
21:27,Leslie Johnston,fruit
21:27,April Rose,drinks
21:27,Wendy Jones,fruit
21:27,James Jackson,checkout
21:27,Charles Richards,dairy
21:27,Timothy Wilson,fruit
21:28,Leslie Johnston,fruit
21:28,April Rose,drinks
21:28,Wendy Jones,dairy
21:28,Charles Richards,fruit
21:28,Timothy Wilson,checkout
21:29,Leslie Johnston,fruit
21:29,April Rose,spices
21:29,Wendy Jones,dairy
21:29,Charles Richards,fruit
21:30,Leslie Johnston,dairy
21:30,April Rose,dairy
21:30,Wendy Jones,checkout
21:30,Charles Richards,fruit
21:31,Leslie Johnston,dairy
21:31,April Rose,dairy
21:31,Charles Richards,dairy
21:31,Joseph Gould DDS,entrance
21:32,Leslie Johnston,checkout
21:32,April Rose,dairy
21:32,Charles Richards,drinks
21:32,Joseph Gould DDS,spices
21:33,April Rose,spices
21:33,Charles Richards,checkout
21:33,Joseph Gould DDS,dairy
21:34,April Rose,drinks
21:34,Joseph Gould DDS,spices
21:35,April Rose,checkout
21:35,Joseph Gould DDS,checkout
21:36,Sarah Garcia,entrance
21:37,Sarah Garcia,spices
21:37,Taylor Williams,entrance
21:38,Sarah Garcia,spices
21:38,Taylor Williams,spices
21:38,Joshua Hernandez,entrance
21:38,April Rhodes,entrance
21:39,Sarah Garcia,checkout
21:39,Taylor Williams,spices
21:39,Joshua Hernandez,spices
21:39,April Rhodes,fruit
21:39,Joe Lewis,entrance
21:39,Scott Johnson,entrance
21:40,Taylor Williams,spices
21:40,Joshua Hernandez,dairy
21:40,April Rhodes,fruit
21:40,Joe Lewis,spices
21:40,Scott Johnson,dairy
21:40,Craig Hayes,entrance
21:41,Taylor Williams,spices
21:41,Joshua Hernandez,dairy
21:41,April Rhodes,spices
21:41,Joe Lewis,dairy
21:41,Scott Johnson,dairy
21:41,Craig Hayes,dairy
21:41,Timothy Moore,entrance
21:42,Taylor Williams,checkout
21:42,Joshua Hernandez,dairy
21:42,April Rhodes,fruit
21:42,Joe Lewis,dairy
21:42,Scott Johnson,dairy
21:42,Craig Hayes,dairy
21:42,Timothy Moore,spices
21:42,Kurt Baker,entrance
21:42,Alicia Gonzalez,entrance
21:43,Joshua Hernandez,dairy
21:43,April Rhodes,dairy
21:43,Joe Lewis,dairy
21:43,Scott Johnson,dairy
21:43,Craig Hayes,drinks
21:43,Timothy Moore,dairy
21:43,Kurt Baker,fruit
21:43,Alicia Gonzalez,spices
21:43,Barbara Young,entrance
21:43,Amber Stewart,entrance
21:44,Joshua Hernandez,dairy
21:44,April Rhodes,dairy
21:44,Joe Lewis,dairy
21:44,Scott Johnson,dairy
21:44,Craig Hayes,drinks
21:44,Timothy Moore,drinks
21:44,Kurt Baker,fruit
21:44,Alicia Gonzalez,fruit
21:44,Barbara Young,spices
21:44,Amber Stewart,dairy
21:44,Joel Davidson,entrance
21:45,Joshua Hernandez,dairy
21:45,April Rhodes,dairy
21:45,Joe Lewis,dairy
21:45,Scott Johnson,spices
21:45,Craig Hayes,drinks
21:45,Timothy Moore,drinks
21:45,Kurt Baker,dairy
21:45,Alicia Gonzalez,checkout
21:45,Barbara Young,dairy
21:45,Amber Stewart,dairy
21:45,Joel Davidson,fruit
21:45,Francisco James,entrance
21:46,Joshua Hernandez,dairy
21:46,April Rhodes,drinks
21:46,Joe Lewis,dairy
21:46,Scott Johnson,spices
21:46,Craig Hayes,spices
21:46,Timothy Moore,drinks
21:46,Kurt Baker,fruit
21:46,Barbara Young,dairy
21:46,Amber Stewart,checkout
21:46,Joel Davidson,fruit
21:46,Francisco James,spices
21:46,Matthew Phelps,entrance
21:46,Joshua Johnson,entrance
21:47,Joshua Hernandez,dairy
21:47,April Rhodes,drinks
